Year,Location of death (state),count
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2012,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2013,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2014,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2015,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2016,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2017,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2018,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2019,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2020,Indiana,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2000,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2001,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2002,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2003,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2004,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2005,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2006,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2007,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2008,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2009,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2010,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2011,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2012,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2013,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2014,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2015,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2016,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2017,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2018,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2019,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2020,Tennessee,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2000,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2001,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2002,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2003,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2004,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2005,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2006,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2007,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2008,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2009,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2010,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2011,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2012,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2013,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
2014,Louisiana,1
